X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.0027107838107,38.9653958805861,24002431,2024/01/05 20:34:05+00,EVENING,OTHERS,THEFT F/AUTO,6200 - 6299 BLOCK OF NEW HAMPSHIRE AVENUE NE,399765.27,144163.95,4,4B,4,406,Cluster 19,009505 1,009505,Precinct 65,38.9653880793,-77.0027084954,,2024/01/05 19:32:00+00,,491570050,
-76.9973297089302,38.8869330923133,24002503,2024/01/05 23:04:38+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF NORTH CAROLINA AVENUE SE,400231.871774168,135453.910779132,6,6B,1,107,Cluster 26,006600 2,006600,Precinct 89,38.8869253065,-76.9973274273,CAPITOL HILL,2023/10/24 22:15:00+00,2023/10/24 23:00:00+00,491570051,
-77.0174001253449,38.916337440979,24002586,2024/01/06 01:07:04+00,EVENING,GUN,ROBBERY,1900 - 1925 BLOCK OF 4TH STREET NW,398491.19,138718.17,1,1B,3,306,Cluster 3,003400 1,003400,Precinct 20,38.9163296501,-77.0173978354,,2024/01/05 23:49:00+00,2024/01/05 23:49:00+00,491570052,
-77.0156789943985,38.9025279817278,24003688,2024/01/08 12:34:13+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF K STREET NW,398640.19,137185.18,6,6E,1,101,Cluster 8,004702 2,004702,Precinct 1,38.9025201936,-77.0156767058,MOUNT VERNON TRIANGLE CID,2024/01/08 11:58:00+00,,491570053,
-76.9807640184751,38.9261284830992,24004004,2024/01/09 01:36:46+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2899 BLOCK OF 17TH STREET NE,401668.19,139805.09,5,5C,5,505,Cluster 22,009102 1,009102,Precinct 72,38.9261206889,-76.9807617393,,2024/01/07 01:00:00+00,2024/01/07 13:40:00+00,491570054,
-77.0251043512747,38.9402851823493,24005966,2024/01/12 18:20:26+00,DAY,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2024/01/12 17:51:00+00,2024/01/12 18:01:00+00,491570055,
-76.9673056374094,38.918936670629,24025280,2024/02/18 07:43:31+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2300 - 3099 BLOCK OF V STREET NE,402835.48,139007.07,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9189288774,-76.9673033629,,2024/02/18 03:30:00+00,2024/02/18 06:57:00+00,491570101,
-77.0209190709617,38.8973505064376,24025580,2024/02/19 19:46:54+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF F STREET NW,398185.53,136610.53,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8973427196,-77.0209167811,DOWNTOWN,2024/02/18 22:30:00+00,2024/02/19 00:01:00+00,491570102,
-77.0327325598736,38.9366787151543,24025682,2024/02/19 03:40:56+00,EVENING,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF 14TH STREET NW,397162.31,140976.59,1,1D,4,408,Cluster 2,002801 2,002801,Precinct 41,38.9366709208,-77.0327302639,,2024/02/19 01:55:00+00,2024/02/19 03:30:00+00,491570103,
-77.024730275322,38.9289647978429,24026117,2024/02/19 23:20:36+00,EVENING,GUN,ROBBERY,700 - 999 BLOCK OF IRVING STREET NW,397855.87,140120.06,1,1E,4,409,Cluster 2,003100 1,003100,Precinct 38,38.9289570047,-77.0247279823,,2024/02/19 20:45:00+00,2024/02/19 20:45:00+00,491570104,
-76.9872000711333,38.9220501272476,24026587,2024/02/20 20:29:43+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF SARATOGA AVENUE NE,401110.17,139352.26,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9220423341,-76.9871977902,,2024/02/20 19:35:00+00,,491570105,
-76.9926466557807,38.9352880423822,24026969,2024/02/21 15:43:01+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF BUNKER HILL ROAD NE,400637.74,140821.73,5,5B,5,504,Cluster 20,009504 1,009504,Precinct 68,38.9352802468,-76.9926443724,,2024/02/21 06:00:00+00,2024/02/21 11:00:00+00,491570106,
-77.0288513747257,38.898321719872,24027585,2024/02/22 19:29:54+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF G STREET NW,397497.46,136718.53,2,2C,,,Cluster 8,005802 1,005802,Precinct 129,38.8983139331,-77.0288490823,DOWNTOWN,2024/02/22 17:30:00+00,2024/02/22 18:30:00+00,491570107,
-76.9527724883893,38.8850931549885,24028006,2024/02/23 10:57:52+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,230 - 499 BLOCK OF 37TH STREET SE,404097.75,135250.72,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.885085368,-76.9527702205,,2024/02/23 09:51:00+00,2024/02/23 10:00:00+00,491570108,
-76.9447718308979,38.86668849005,24028052,2024/02/23 14:46:24+00,DAY,OTHERS,THEFT F/AUTO,1700 - 1899 BLOCK OF 41ST PLACE SE,404793.138658401,133208.053625048,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,38.8666807067,-76.9447695671,,2024/02/19 22:00:00+00,2024/02/20 13:15:00+00,491570109,
-76.9344306100397,38.8858114149919,24028338,2024/02/23 23:09:38+00,EVENING,OTHERS,THEFT F/AUTO,4700 - 4899 BLOCK OF C STREET SE,405689.070019232,135331.435483018,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,38.8858036271,-76.9344283476,,2024/02/23 22:00:00+00,2024/02/23 23:01:00+00,491570110,
-77.0741914870221,38.9125938373985,24420753,2024/02/28 07:42:44+00,MIDNIGHT,OTHERS,THEFT/OTHER,3800 - 3805 BLOCK OF RESERVOIR ROAD NW,393565.68,138305.07,2,2E,2,206,Cluster 4,000201 1,000201,Precinct 6,38.9125860494,-77.0741891796,,2024/02/05 16:22:00+00,2024/02/15 16:22:00+00,491570167,
-76.9995625463669,38.9084881478073,24420817,2024/03/02 00:41:34+00,EVENING,OTHERS,THEFT/OTHER,1250 - 1299 BLOCK OF 4TH STREET NE,400038.14,137846.69,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9084803579,-76.9995602624,,2024/02/28 23:37:00+00,2024/02/28 23:38:00+00,491570178,
-76.9902447835603,38.8825534623579,24018514,2024/02/06 03:22:38+00,EVENING,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846.61,134967.78,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825456773,-76.9902425041,,2024/02/05 23:08:00+00,2024/02/06 00:03:00+00,491570439,
-77.0270382879657,38.9199809193094,24018929,2024/02/06 19:36:41+00,DAY,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF 11TH STREET NW,397655.45,139122.83,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9199731281,-77.0270359948,,2024/02/06 17:54:00+00,2024/02/06 19:38:00+00,491570440,
-77.0047145273868,38.8310876807826,24019068,2024/02/06 23:22:16+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF ATLANTIC STREET SE,399590.846621573,129254.674645379,8,8D,7,707,Cluster 39,009803 2,009803,Precinct 124,38.8310799071,-77.0047122463,,2024/02/06 16:18:00+00,2024/02/06 17:05:00+00,491570441,
-76.9776065836784,38.9043758532003,24019500,2024/02/07 17:09:27+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1700 - 1899 BLOCK OF LANG PLACE NE,401942.57,137390.43,5,5D,5,507,Cluster 23,008903 2,008903,Precinct 78,38.9043680633,-76.9776043068,,2024/02/07 01:00:00+00,2024/02/07 14:00:00+00,491570442,
-77.0401512886111,38.9218945716262,24019812,2024/02/08 03:42:34+00,EVENING,OTHERS,THEFT/OTHER,2322 - 2499 BLOCK OF ONTARIO ROAD NW,396518.39,139335.68,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,38.9218867805,-77.0401489912,,2024/02/07 23:09:00+00,2024/02/07 23:14:00+00,491570443,
-76.9920600932174,38.8643762658445,24020145,2024/02/09 11:10:00+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1101 - 1128 BLOCK OF CHICAGO STREET SE,400689.28,132949.96,8,8A,7,703,Cluster 28,007401 1,007401,Precinct 119,38.8643684845,-76.9920578143,,2024/02/08 19:15:00+00,2024/02/08 19:59:00+00,491570444,
-77.0353497718374,38.9241238810999,24020507,2024/02/09 15:00:05+00,DAY,GUN,ROBBERY,2600 - 2798 BLOCK OF 15TH STREET NW,396934.86,139582.98,1,1A,3,304,Cluster 2,003702 1,003702,Precinct 36,38.9241160894,-77.0353474758,,2024/02/09 11:05:00+00,2024/02/09 11:27:00+00,491570445,
-76.9594784461592,38.8689264354375,24020554,2024/02/09 17:58:53+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE,403516.724545217,133455.812729278,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8689186523,-76.9594761766,,2024/02/09 13:56:00+00,2024/02/09 14:37:00+00,491570446,
-77.0257395427449,38.9692871631487,24020626,2024/02/09 17:33:09+00,DAY,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF PINEY BRANCH ROAD NW,397769.62,144596.23,4,4B,4,402,Cluster 17,001901 4,001901,Precinct 59,38.969279362,-77.025737247,,2024/02/09 16:53:00+00,2024/02/09 17:17:00+00,491570447,
-77.0307899436446,38.9162920702998,24021682,2024/02/11 15:28:05+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF WALLACH PLACE NW,397329.97,138713.44,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.91628428,-77.0307876495,,2024/02/11 14:36:00+00,2024/02/11 15:00:00+00,491570448,
-77.0319546900629,38.9129854276625,24021864,2024/02/12 04:14:51+00,MIDNIGHT,OTHERS,THEFT/OTHER,1700 - 1720 BLOCK OF 14TH STREET NW,397228.83,138346.41,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.912977638,-77.0319523958,,2024/02/11 23:07:00+00,2024/02/12 00:34:00+00,491570449,
-77.032344107824,38.9054458755201,24022043,2024/02/12 11:19:56+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 1 BLOCK OF THOMAS CIRCLE NW,397194.76,137509.47,2,2C,2,207,Cluster 8,010100 1,010100,Precinct 17,38.9054380874,-77.0323418139,DOWNTOWN,2024/02/12 09:48:00+00,2024/02/12 10:00:00+00,491570450,
-77.0327321588336,38.9295246790098,24022081,2024/02/12 14:13:25+00,DAY,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/02/12 13:22:00+00,2024/02/12 14:22:00+00,491570451,
-77.0016605519595,38.8775357330192,24023825,2024/02/15 17:42:31+00,DAY,OTHERS,THEFT F/AUTO,300 - 335 BLOCK OF L STREET SE,399856.11,134410.73,8,8F,,,Cluster 27,007203 4,007203,Precinct 131,38.8775279494,-77.0016582693,CAPITOL RIVERFRONT,2024/02/15 03:00:00+00,2024/02/15 17:40:00+00,491570452,
-76.9749394870566,38.9437576183503,24024445,2024/02/17 02:52:01+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4498 BLOCK OF EASTERN AVENUE NE,402172.71,141762.2,5,5B,5,503,Cluster 20,009400 1,009400,Precinct 69,38.9437498204,-76.9749372087,,2024/02/15 21:00:00+00,2024/02/16 13:30:00+00,491570453,
-76.9937578770246,38.9215924980366,24025121,2024/02/18 00:52:41+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2024/02/17 23:53:00+00,2024/02/18 00:18:00+00,491570454,
-77.0219183617574,38.9035610467902,24025941,2024/02/20 02:13:20+00,EVENING,OTHERS,THEFT F/AUTO,1004 - 1099 BLOCK OF 7TH STREET NW,398099.01,137299.97,2,2G,3,308,Cluster 8,004802 2,004802,Precinct 18,38.9035532587,-77.0219160712,,2024/02/17 23:00:00+00,2024/02/17 23:30:00+00,491570455,
-76.9657976452027,38.8701151096582,24026710,2024/02/21 00:29:37+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF 29TH STREET SE,402968.284736708,133587.5399294,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8701073265,-76.9657953737,,2024/02/20 23:40:00+00,2024/02/21 00:00:00+00,491570456,
-77.0416521770331,38.9174103306919,24029195,2024/02/25 16:57:45+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 18TH STREET NW,396388.01,138837.95,1,1C,3,303,Cluster 1,003801 2,003801,Precinct 24,38.9174025405,-77.0416498795,ADAMS MORGAN,2024/02/25 10:47:00+00,2024/02/25 16:30:00+00,491570528,
-77.0278234732431,38.9418777732386,24030692,2024/02/28 13:07:41+00,DAY,OTHERS,THEFT F/AUTO,1200  - 1299 BLOCK OF UPSHUR STREET NW,397588.1,141553.59,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.9418699776,-77.0278211785,,2024/02/28 11:05:00+00,2024/02/28 12:15:00+00,491570529,
-76.9408943318134,38.9012630028705,24032801,2024/03/03 13:04:04+00,DAY,OTHERS,THEFT/OTHER,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405127.16,137046.3,7,7C,6,602,Cluster 30,007803 1,007803,Precinct 99,38.9012552122,-76.9408920666,,2024/03/03 11:35:00+00,2024/03/03 12:05:00+00,491570530,
-77.036515036916,38.9129852625175,24033232,2024/03/04 07:07:54+00,MIDNIGHT,OTHERS,ROBBERY,1700 - 1719 BLOCK OF 16TH STREET NW,396833.32,138346.54,2,2B,3,301,Cluster 6,005202 2,005202,Precinct 16,38.9129774731,-77.0365127412,,2024/03/04 06:22:00+00,2024/03/04 06:55:00+00,491570535,
-77.0143271515773,38.9748456692839,24033581,2024/03/04 22:48:34+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2024/03/04 21:30:00+00,,491570536,
-77.0190723798663,38.9393841416448,24033632,2024/03/05 02:18:39+00,EVENING,OTHERS,THEFT F/AUTO,3900 - 3999 BLOCK OF 5TH STREET NW,398346.7,141276.58,4,4C,4,407,Cluster 18,002400 4,002400,Precinct 45,38.9393763462,-77.019070088,,2024/03/03 21:00:00+00,2024/03/04 14:30:00+00,491570537,
-76.969622505713,38.9208126496058,24033763,2024/03/05 04:25:38+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2300 - 2399 BLOCK OF BLADENSBURG ROAD NE,402634.49,139215.25,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9208048561,-76.9696202304,,2024/03/05 03:36:00+00,,491570538,
-77.0575616175291,38.9052535730112,24033988,2024/03/05 19:11:28+00,DAY,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF M STREET NW,395007.45,137489.2,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9052457859,-77.0575593157,GEORGETOWN,2024/03/05 17:50:00+00,2024/03/05 17:55:00+00,491570539,
-77.0829524075397,38.9553351572895,24033995,2024/03/05 18:47:53+00,DAY,OTHERS,THEFT F/AUTO,5000 - 5099 BLOCK OF WISCONSIN AVENUE NW,392810.17,143050.38,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,38.955327361,-77.0829500948,FRIENDSHIP HEIGHTS,2024/03/05 17:20:00+00,2024/03/05 17:28:00+00,491570540,
-77.0257698103631,38.8809941962927,24034327,2024/03/06 06:39:46+00,MIDNIGHT,OTHERS,THEFT F/AUTO,900 - 1199 BLOCK OF MAINE AVENUE SW,397764.23,134794.96,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,38.8809864129,-77.02576752,SOUTHWEST,2024/03/06 04:00:00+00,2024/03/06 06:10:00+00,491570541,
-77.0811855825126,38.9302936155114,24034920,2024/03/07 13:19:25+00,DAY,OTHERS,THEFT F/AUTO,4000 - 4299 BLOCK OF CATHEDRAL AVENUE NW,392960.84,140270.41,3,3B,2,204,Cluster 14,000703 2,000703,Precinct 28,38.9302858242,-77.0811832718,,2024/03/06 19:00:00+00,2024/03/07 11:45:00+00,491570542,
-76.9476497764775,38.8966636721616,24031775,2024/03/01 14:25:21+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.8966558827,-76.9476475094,,2024/02/29 13:18:00+00,2024/03/01 13:00:00+00,491570560,
-77.04057514872,38.9013436941525,24031918,2024/03/02 12:33:27+00,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF I STREET NW,396480.62,137054.38,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9013359072,-77.0405728525,GOLDEN TRIANGLE,2024/02/29 22:30:00+00,2024/03/01 19:12:00+00,491570561,
-76.9563073942304,38.8576806550494,24032328,2024/03/02 13:37:19+00,DAY,OTHERS,THEFT F/AUTO,3390 - 3425 BLOCK OF HIGHVIEW TERRACE SE,403792.511009472,132207.576216119,7,7B,6,606,Cluster 35,007603 3,007603,Precinct 110,38.8576728739,-76.9563051268,,2024/03/02 13:09:00+00,2024/03/02 13:29:00+00,491570562,
-76.9619124307437,38.931314900784,24032498,2024/03/02 22:57:45+00,EVENING,OTHERS,THEFT F/AUTO,3100 - 3299 BLOCK OF VISTA STREET NE,403302.61,140381.34,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9313071049,-76.9619101572,,2024/03/02 20:44:00+00,2024/03/02 22:06:00+00,491570563,
-76.9822243597794,38.8834770489217,24032931,2024/03/03 21:56:22+00,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF 16TH STREET SE,401542.482591384,135070.410106776,7,7D,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8834692635,-76.9822220829,,2024/02/18 23:00:00+00,2024/03/02 22:00:00+00,491570564,
-77.0225601030704,38.9321486836092,24032955,2024/03/03 21:01:31+00,EVENING,OTHERS,SEX ABUSE,600 - 699 BLOCK OF MORTON STREET NW,398044.13,140473.45,1,1E,4,409,Cluster 2,003200 3,003200,Precinct 38,38.9321408898,-77.0225578105,,2024/02/28 06:20:00+00,2024/02/28 06:20:00+00,491570565,
-76.9699832359645,38.8580616212564,24033244,2024/03/04 08:36:44+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2400 - 2501 BLOCK OF 25TH STREET SE,402605.498272371,132249.386968158,8,8B,7,701,Cluster 36,007502 1,007502,Precinct 134,38.8580538401,-76.9699809646,,2024/03/04 07:37:00+00,2024/03/04 08:00:00+00,491570566,
-76.9674601969901,38.8758815043404,24033769,2024/03/05 05:10:05+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2900 - 2999 BLOCK OF NASH PLACE SE,402823.78,134227.6,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 111,38.8758737198,-76.9674579251,,2024/03/05 04:47:00+00,2024/03/05 05:10:00+00,491570567,
-76.9778472941365,38.93114829963,24034932,2024/03/07 18:49:05+00,DAY,OTHERS,THEFT/OTHER,1800 - 1999 BLOCK OF KEARNY STREET NE,401920.97,140362.39,5,5B,5,504,Cluster 22,009400 2,009400,Precinct 70,38.9311405043,-76.9778450156,,2024/03/06 19:06:00+00,2024/03/06 19:23:00+00,491570568,
-77.0470643358359,38.9054739334265,24420939,2024/03/13 20:01:51+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2109 BLOCK OF M STREET NW,395917.97,137513.14,2,2A,2,207,Cluster 6,010700 1,010700,Precinct 4,38.9054661459,-77.0470620373,GOLDEN TRIANGLE,2024/03/03 17:30:00+00,2024/03/03 22:30:00+00,491570569,
-76.9803979842962,38.9047128168307,24035472,2024/03/08 15:13:13+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1122 - 1160 BLOCK OF BLADENSBURG ROAD NE,401700.44,137427.78,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 78,38.904705027,-76.9803957066,,2024/02/20 14:00:00+00,2024/02/22 15:00:00+00,491570933,
-76.9624450402944,38.8543054537459,24036175,2024/03/09 19:44:51+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2800 - 2899 BLOCK OF 31ST STREET SE,403259.946336978,131832.667671771,7,7B,6,606,Cluster 35,007603 4,007603,Precinct 113,38.8542976731,-76.9624427708,,2024/03/08 21:00:00+00,2024/03/09 17:45:00+00,491570934,
-77.0700241432497,38.9553696493056,24036748,2024/03/11 00:49:03+00,EVENING,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2,203,Cluster 10,001402 3,001402,Precinct 138,38.9553618526,-77.0700218345,,2024/03/11 00:00:00+00,2024/03/11 00:03:00+00,491570935,
-77.0318034243901,38.9360235277388,24036963,2024/03/11 14:23:23+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF PERRY PLACE NW,397242.84,140903.83,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,38.9360157335,-77.0318011287,,2024/03/11 13:33:00+00,,491570936,
-77.0814175732843,38.9068127826891,24037156,2024/03/11 19:31:00+00,EVENING,OTHERS,THEFT F/AUTO,4300 - 4418 BLOCK OF MACARTHUR BOULEVARD NW,392938.4,137663.86,3,3D,2,205,Cluster 13,000802 1,000802,Precinct 7,38.9068049962,-77.081415264,,2024/03/07 05:00:00+00,2024/03/07 05:00:00+00,491570937,
-76.9955310106762,38.8558544519363,24037531,2024/03/15 02:01:02+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2800 - 2899 BLOCK OF POMEROY ROAD SE,400388.095230313,132003.95663193,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,38.8558466728,-76.9955287309,,2024/03/12 12:11:00+00,2024/03/12 14:57:00+00,491570938,
-76.9822136841325,38.894059819088,24037637,2024/03/12 17:36:19+00,DAY,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF 16TH STREET NE,401543.18,136245.18,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,38.8940520314,-76.9822114065,,2024/03/12 13:00:00+00,2024/03/12 16:53:00+00,491570939,
-76.9911198394066,38.9340291161528,24038151,2024/03/13 16:17:27+00,DAY,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF 12TH STREET NE,400770.13,140681.99,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9340213208,-76.9911175566,,2024/03/13 14:24:00+00,2024/03/13 15:27:00+00,491570940,
-76.9902447835603,38.8825534623579,24038176,2024/03/13 16:03:44+00,DAY,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846.61,134967.78,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825456773,-76.9902425041,,2024/03/13 15:22:00+00,2024/03/13 15:25:00+00,491570941,
-76.9846701325147,38.8648827664788,24039160,2024/03/15 07:19:25+00,MIDNIGHT,GUN,ROBBERY,1400 - 1499 BLOCK OF V STREET SE,401330.624255188,133006.267000861,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8648749848,-76.9846678564,,2024/03/15 05:50:00+00,,491570942,
-76.9955822166886,38.8792912272024,24039638,2024/03/16 02:20:37+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,700 - 799 BLOCK OF I STREET SE,400383.524830309,134605.611066345,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,38.8792834427,-76.9955799354,CAPITOL HILL,2024/03/16 00:08:00+00,,491570943,
-77.0136546423103,38.9022953698892,24040254,2024/03/17 03:44:33+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,950 - 999 BLOCK OF NEW JERSEY AVENUE NW,398815.78,137159.33,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,38.9022875817,-77.0136523544,,2024/03/16 12:00:00+00,2024/03/16 15:00:00+00,491570944,
-76.9955646185341,38.9037348985101,24420039,2024/01/06 04:42:18+00,MIDNIGHT,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF L STREET NE,400384.92,137319.05,6,6A,5,501,Cluster 25,010602 1,010602,Precinct 83,38.9037271094,-76.9955623362,,2023/12/08 21:00:00+00,2023/12/09 04:59:00+00,491570945,
-77.0725979198927,38.9322160539972,24420142,2024/01/24 12:22:54+00,DAY,OTHERS,THEFT/OTHER,3200 - 3218 BLOCK OF WISCONSIN AVENUE NW,393705.62,140483.19,3,3A,2,204,Cluster 14,000704 1,000704,Precinct 28,38.932208262,-77.0725956118,,2023/12/21 21:45:00+00,2023/12/22 01:45:00+00,491570946,
-77.0307876911204,38.9118758233668,24420184,2024/01/25 21:02:48+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CORCORAN STREET NW,397330,138223.2,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.9118680339,-77.0307853973,,2024/01/10 02:40:00+00,2024/01/10 02:40:00+00,491570947,
-77.0833177348145,38.9590392771836,24420210,2024/01/26 10:42:20+00,MIDNIGHT,OTHERS,THEFT/OTHER,4217 - 4299 BLOCK OF JENIFER STREET NW,392778.88,143461.6,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,38.9590314802,-77.0833154217,,2023/12/22 18:48:00+00,2023/12/22 20:49:00+00,491570948,
-77.0106090766686,38.9103880672318,24420342,2024/02/02 01:01:48+00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF BATES STREET NW,399080.06,138057.65,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,38.9103802773,-77.0106067892,,2024/01/23 16:25:00+00,2024/01/23 16:25:00+00,491570949,
-77.0078018627748,38.9111182344698,24420474,2024/02/08 14:22:14+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF Q STREET NE,399323.54,138138.68,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,38.9111104443,-77.0077995761,,2024/01/24 17:21:00+00,2024/01/24 19:06:00+00,491570950,
-77.0400804784361,38.9103958169745,24420513,2024/02/09 23:41:31+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF CHURCH STREET NW,396523.97,138059.22,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9103880282,-77.0400781818,,2024/01/25 13:30:00+00,2024/01/25 14:30:00+00,491570951,
-77.010992328557,38.911128697746,24420629,2024/02/20 12:41:05+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF Q STREET NW,399046.83,138139.87,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,38.9111209077,-77.0109900409,,2024/02/14 04:30:00+00,2024/02/14 12:00:00+00,491570952,
-77.0265126629895,38.9056531853088,24420908,2024/03/12 11:41:43+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF M STREET NW,397700.57,137532.32,2,2F,3,307,Cluster 7,004902 2,004902,Precinct 129,38.905645397,-77.0265103709,,2024/03/06 23:00:00+00,2024/03/07 11:15:00+00,491570953,
